leaderID,forceful,enabling,strategic,operational,vitality,productivity,effect
866,0.001267294,0.000573846,0.000182674,0.002377076,0.01135353,0.882017624,0.529150262
875,0.723538315,0.878947384,0.117860583,0.003549089,-0.611301901,0.077965497,1.90804219
876,0.578215228,0.26032737,0.367416946,0.15044932,-0.718068816,-0.745375927,0.764489663
877,0.151386462,0.106975965,0.031107225,0.112376363,0.88896907,0.05694976,2.121320344
880,0.096459045,0.205874898,0.259263914,0.005941062,-0.733048703,-0.860894497,0.655743852
882,0.102044106,0.186280165,0.062102046,0.099282928,0.246992883,0.901536527,0.588379534
886,0.194938778,0.111906636,0.143387236,0.078071376,0.144291008,0.109542976,0.670292703
887,0.205045405,0.080720061,0.215891474,0.146014059,0.407944558,0.131382401,1.151086443
891,NA,NA,NA,NA,0.228724492,0.785745558,1.040833
895,0.667565728,0.182841031,0.203418683,0.319800673,NA,NA,0.288675135
896,0.475452028,0.211476628,0.263913229,0.114170969,-0.442723884,-0.608290332,0.316227766
897,0.437680373,0.277929026,0.030814185,0.365839051,0.398975288,0.275928322,1.432514647
898,1.357082988,1.239090837,0.119740787,0.156890227,-0.091348345,0.090024074,2.692582404
899,0.291277388,0.330611546,0.250021019,0.031329664,-0.355001895,0.068184649,0.898494111
900,0.828820408,0.600429823,0.131542577,0.101530729,0.655275294,0.266147474,0.836660027
902,0.479674924,0.06055768,0.475342325,0.075942349,0.43267025,0.133430524,0.820365772
906,0.554031468,0.259388067,0.294336464,0.164094022,0.389676167,0.015591433,0.670323305
909,0.345176449,0.455678833,0.283854722,0.284198254,-0.179070334,-0.586450907,1
912,0.451573641,0.459598261,0.102199318,0.041784553,0.141002504,0.109270577,0.288675135
919,0.486018467,0.439693718,0.073945892,0.175771581,-0.972753096,-0.911761272,1.154700538
921,0.550298892,0.549430954,0.347147365,0.079038992,0.922993884,0.319334772,0.80756247
922,1.524227947,2.256076483,1.191951445,0.017477518,0.510646434,0.923375952,2.155419526
923,NA,NA,NA,NA,NA,NA,0.763762616
924,0.312507938,0.111583683,0.449278911,0.117178867,0.7313059,0.827376285,1.010362971
926,NA,NA,NA,NA,0.232012997,0.786017958,0.529150262
929,0.298489453,0.091916211,0.109495676,0.119496381,0.736986666,0.682557965,0.125
930,0.273426982,0.06691348,0.188312788,0.1034207,0.163335935,0.256409419,0.601387285
933,0.645916802,0.5540658,0.145455863,0.086438504,0.144291008,0.109542976,1
936,NA,NA,NA,NA,NA,NA,2.025586335
938,0.435019316,0.538597663,0.387990552,0.121571968,NA,NA,0.821583836
948,0.101638066,0.34410855,0.290501841,0.272362696,-0.106328232,-0.025494496,1.734694978
955,1.182151052,0.513309336,1.334785515,0.33510078,0.232012997,0.786017958,0.5
958,0.699073123,0.515424252,0.335436718,0.219007825,-0.091348345,0.090024074,0.965552519
969,0.251786163,0.245297584,0.146683277,0.042463751,-0.618655445,0.046345224,0.48347699
976,0.550549929,0.226416027,0.478214159,0.207378801,-0.138407469,-0.059162891,2.014652211
977,1.071126136,0.298010138,0.220314118,0.384721783,-0.179070334,-0.586450907,0.557150488
978,0.471794391,0.373649322,0.0533913,0.068387109,-0.512665065,0.838611174,0.144337567
979,0.459324394,0.186698212,0.158746548,0.145914473,0.159270895,0.225061546,0.957427108
982,0.04752087,0.257749586,0.379788245,0.010658824,-0.109616737,-0.025766895,0.5
988,0.352611409,0.267712427,0.140964751,0.092513186,NA,NA,1.127312438
990,0.66988308,0.265623156,0.251768087,0.274975536,-1.233118141,-0.933328298,0.5
991,0.007393944,0.054877055,0.041335248,0.005568893,0.129311121,-0.005975593,1.048312135
994,0.170115883,0.156775404,0.193786809,0.046732493,0.407944558,0.131382401,0.534522484
995,0.2692753,0.229508282,0.220514233,0.085743622,NA,NA,0.349702254
996,0.126058261,0.111749032,0.054138458,0.022882525,0.68328949,0.268467996,0.544977064
998,0.192733066,0.16772934,0.579233197,0.169365475,0.736986666,0.682557965,1.223519514
999,0.123949011,0.22374161,0.188846471,0.108871153,-0.718068816,-0.745375927,1.24498996
1002,0.575801864,0.182706747,0.558820912,0.133736491,-0.718068816,-0.745375927,1.987460691
1003,0.463860442,0.337966498,0.082603837,0.211701287,-0.820770691,-1.537369478,0.547722558
1004,0.526626154,0.058740399,0.292903902,0.228666635,-0.718068816,-0.745375927,0.577350269
1005,0.38518396,0.304716286,0.199305594,0.142590421,-0.091348345,0.090024074,1.154700538
1009,1.273556818,0.855661373,0.498613817,0.350533236,0.922993884,0.319334772,1.204159458
1010,0.2498449,0.087752965,0.281607638,0.162441596,0.227947957,0.754670084,0.433012702
1017,0.009335571,0.005745167,0.011710203,0.034898517,0.404656054,0.131110002,0.930949336
1019,NA,NA,NA,NA,-0.031640553,0.764178533,1.701714821
1022,0.490283257,0.837714319,0.309243508,0.074284374,-0.634411867,-0.100248819,2.581988897
1030,0.195932631,0.267280337,0.37563682,0.090954415,0.01135353,0.882017624,0.894427191
1035,0.533343638,0.067741156,0.294685578,0.154935141,-0.718068816,-0.745375927,0.550757055
1039,0.344815459,0.190398373,0.160141045,0.127291369,0.407944558,0.131382401,0.711512474
1042,0.647529871,0.21563229,0.18818334,0.197322107,0.404656054,0.131110002,0.62556641
1043,0.106911417,0.07362334,0.007567469,0.006773053,1.006650832,0.96446188,1
1047,0.619037343,0.289547916,0.050665915,0.17899091,0.404656054,0.131110002,1.705994334
1050,0.497724253,0.546027418,0.54178444,0.325377077,-0.442723884,-0.608290332,1.524049629
1051,0.717549491,0.340135902,0.102679312,0.170669895,-0.615366941,0.046617623,0.961769203
1055,0.352685438,0.009487447,0.516377447,0.0724969,-1.050399428,-1.29682389,1.181453907
1063,0.442154232,0.442942095,0.266006879,0.114682257,-0.355001895,0.068184649,1.345185418
1068,0.458911781,0.141474814,0.558582216,0.071364031,-0.718068816,-0.745375927,1.732050808
1070,0.41484105,0.240204721,0.379156338,0.093994182,0.129311121,-0.005975593,0.748331477
1073,0.524334846,0.30350641,0.662856021,0.161989745,-0.369981782,-0.04733392,1.391941091
1075,0.308791011,0.280355598,0.537481486,0.132143034,-0.369981782,-0.04733392,1.527525232
1079,0.094407071,0.774721716,0.820330707,0.070411573,-0.996702253,-0.882733921,3.170173497
1080,NA,NA,NA,NA,NA,NA,0.476095229
1081,0.149834205,0.193010174,0.062120284,0.06957933,0.246992883,0.901536527,1.154700538
1082,0.725651909,0.327915244,0.119415044,0.095447761,0.246992883,0.901536527,1.322875656
1083,0,0,0,0,-0.138407469,-0.059162891,0.490034012
1088,0.320455736,0.398393883,0.189653991,0.162680027,-0.072303419,0.236890517,0.533240522
1089,0.151011716,0.319686816,0.317383868,0.091347415,-0.106328232,-0.025494496,0.418330013
1095,0.200287812,0.2284184,0.336582554,0.04524859,0.756031592,0.829424408,0.570087713
1097,0.530174206,0.837366912,0.721219481,0.249732023,-0.615366941,0.046617623,1.620185175
1098,0.389835713,0.369585471,0.696876755,0.157230185,-0.630346827,-0.068900946,1.892969449
1099,0.555411755,0.755607421,1.171274512,0.236112628,0.507357929,0.923103553,2.19089023
1103,0.128130013,0.209389686,0.232961035,0.085159551,0.771011479,0.944942977,0.612372436
1109,0.123487671,0.084967698,0.13583571,0.130561326,-0.615366941,0.046617623,0.81240384
1110,NA,NA,NA,NA,-0.09463685,0.089751675,0.288675135
1111,0.31794784,0.221018523,0.141357273,0.082244457,0.407944558,0.131382401,0.87321246
1112,0.143118216,0.892323574,0.513126408,0.187790051,0.728017396,0.827103886,2.081665999
1116,0.886426667,0.432838665,0.601871389,0.160670451,-0.119362542,0.087703552,0.707106781
1119,0.087401457,0.386159576,0.246422902,0.07650695,-0.110393272,-0.056842369,0.473242362
1121,0.322518509,0.072668202,0.140501876,0.234759664,-0.530933457,0.722820205,1.949358869
1122,0.153078723,0.536985402,0.439861067,0.135250748,-0.859975564,0.171644641,0.816496581
1123,0.180380194,0.192730252,0.030181969,0.057445473,1.006650832,0.96446188,1
1124,0.26958917,0.230608672,0.152431086,0.082960082,-0.104382655,0.203222121,0.915977703
1128,0.179831336,0.341976018,0.343156732,0.168076935,0.751966552,0.798076535,0.935414347
1130,0.250011863,0.095542634,0.211505712,0.055788451,0.88490403,0.025601887,0.836660027
1132,0.143329467,0.413148689,0.232154503,0.219066719,-0.366693277,-0.047061521,1.012731455
1133,0.524044336,0.612122306,0.065024534,0.008380453,0.668309604,0.152949427,0.957427108
1134,0.821365779,0.329853723,0.350562661,0.308997097,0.159270895,0.225061546,1.225749528
1136,0.396925713,0.396380423,0.324301699,0.095456565,0.655275294,0.266147474,0.928708781
1137,0.378750655,0.113194292,0.648389444,0.0103588,-0.134342429,-0.027815018,1.040833
1138,0.14165865,0.163027079,0.07211219,0.093372464,0.640295407,0.150628905,0.618016541
1141,0.284782618,0.097386585,0.23435466,0.042171078,0.507357929,0.923103553,0.724568837
1144,0.639608694,0.27905842,0.200852523,0.15699246,-0.079656963,0.205270244,0.62915287
1147,0.120404219,0.196190152,0.223217941,0.012721011,-0.04171621,0.47276617,2.217355783
1150,0.174739093,0.249266925,0.143364005,0.109498163,-0.016660667,0.879697102,0.223606798
1151,0.49247093,0.475136725,0.156401587,0.133924319,-0.218775912,-0.7040176,1.151086443
1153,NA,NA,NA,NA,0.026609246,-0.797969143,0.288675135
1156,0.45607637,0.268511616,0.06197287,0.098582042,0.1690167,0.111591099,0.917764494
1161,0.308098683,0.329094318,0.936647663,0.184776851,-0.737113743,-0.89224237,0.5
1165,0.581710309,0.481543129,0.276899443,0.202402427,1.006650832,0.96446188,0.875595036
1166,NA,NA,NA,NA,-0.20708453,-0.58877143,0.763762616
1171,0.027139339,0.007413207,0.00427997,0.018429108,NA,NA,0.577350269
1181,0.416387805,0.05924779,0.240098544,0.192801661,1.006650832,0.96446188,1.887458609
1182,0.423553087,0.624044261,0.426179768,0.251566579,-0.179070334,-0.586450907,1.28208814
1183,NA,NA,NA,NA,-0.630346827,-0.068900946,0.75
1185,0.818528867,0.226445672,0.24617595,0.333559764,NA,NA,1.559580606
1187,0.307045183,0.203234911,0.228873085,0.126927636,-0.438658844,-0.576942459,0.570087713
1192,0.51446501,0.413245699,0.519665658,0.18020547,-0.106328232,-0.025494496,1.58113883
1196,0.364464795,0.246885353,0.172104223,0.090586877,0.492378042,0.807584983,0.615155807
1201,0.165001968,0.201179624,0.445669904,0.075333755,0.246992883,0.901536527,0.510392006
1202,0.405406852,0.44894482,0.941380621,0.087564431,0.06063406,-0.535584131,1.094303431
1204,0.994768296,1.488775668,1.102699114,0.25541659,-0.703088929,-0.629857358,2.729468813
1205,0.421805214,0.27043211,0.656219594,0.048513528,-0.398772514,-0.080729917,0.853912564
1206,0.372315474,0.695669046,0.389017819,0.113580889,0.227947957,0.754670084,0.763762616
1207,0.031642716,0.018675154,0.046636135,0.045340412,0.991670946,0.848943311,0.62915287
1211,NA,NA,NA,NA,0.144291008,0.109542976,0.288675135
1214,1.423568381,1.177578264,0.334256848,0.246910636,-0.590641249,0.048665746,1.870828693
1216,0.25092134,0.324495061,0.311202031,0.083761345,-0.179070334,-0.586450907,0.40824829
1219,0.163283242,0.120393153,0.072804619,0.030409694,-0.527644952,0.723092605,0.204124145
1222,0.382131435,0.489952637,0.280568315,0.146410811,0.246992883,0.901536527,0.714434508
1226,0.254898264,0.067223228,0.147731189,0.036737277,0.144291008,0.109542976,0.396232255
1227,0.032793062,0.123199406,0.129825009,0.192638183,0.197988183,0.523632945,0.853912564
1228,0.023135984,0.059818693,0.051092546,0.008763342,-0.442723884,-0.608290332,0.62915287
1231,0.817434882,0.581509235,0.409592616,0.042955059,-0.590641249,0.048665746,0.68495742
1238,0.137601846,0.176320709,0.085331993,0.029117305,0.47662162,0.66099094,0.478713554
1240,0.082437137,0.063177102,0.353038583,0.17424922,0.389676167,0.015591433,1.040833
1242,0.855000686,1.056127998,1.170594675,0.271004234,-0.649391754,-0.215767389,1.350925609
1243,0.111578957,0.075771672,0.09526829,0.033775029,0.246992883,0.901536527,0.935414347
1244,0.227945543,0.155189928,0.094404699,0.243874259,0.154036813,-0.00392747,1.071117018
1245,0.433646123,0.267633152,0.063498916,0.076527036,-0.022671283,0.619632612,0.683130051
1248,1.318571744,0.369200465,0.774541479,0.433581787,-1.21329668,-0.755386381,1.350925609
1249,0.274414537,0.270662667,0.184957763,0.241786456,0.129311121,-0.005975593,1.181453907
1250,0.270747625,0.116119745,0.239190142,0.06202894,0.144291008,0.109542976,0.44320263
1253,0.854694753,0.680177724,0.229977695,0.114039646,-0.073079954,0.205815043,0.768295371
1254,0.273457844,0.189082468,0.281551988,0.077627825,0.723952356,0.795756012,0.379143772
1256,0.716202388,0.270294118,0.360801549,0.225164393,0.232012997,0.786017958,0.829156198
1258,1.407897317,0.823687303,0.318497769,0.023004299,0.188061627,0.258457542,0.503322296
1265,0.545676321,0.178342193,0.08072313,0.211121145,-0.718068816,-0.745375927,1.646207763
1269,NA,NA,NA,NA,0.407944558,0.131382401,0.288675135
1274,NA,NA,NA,NA,0.041589133,-0.682450574,1.040833
1275,0.142180875,0.135277772,0.066238469,0.048245735,0.488313002,0.77623711,0.633652232
1276,0.330940568,0.108169373,0.149140135,0.050967319,NA,NA,1.710002089
1285,0.482213291,0.475430276,0.564427398,0.172600461,0.144291008,0.109542976,1.170063083
1286,0.687382846,0.500323634,0.816289104,0.321002388,-0.222064417,-0.704289999,2.513357174
1287,0.602622203,0.282108111,0.402101751,0.358236547,0.144291008,0.109542976,1.31497782
1289,0.249352369,0.423026112,0.226045491,0.211489074,0.144291008,0.109542976,0.866025404
1295,0.400955028,0.216050597,0.089643072,0.037109579,NA,NA,1.216552506
1297,0.286622423,0.086900477,0.216410667,0.078103379,0.125246082,-0.037323466,0.353553391
1299,0.684676663,0.245401266,0.410000996,0.143920718,0.041589133,-0.682450574,0.80720008
1300,0.412340379,0.445128588,0.382806382,0.149160437,NA,NA,0.559016994
1301,0.120208764,0.310082898,0.253776276,0.031703829,-0.031640553,0.764178533,2.015564437
1302,0.515934462,0.410667921,0.528856416,0.296668225,0.144291008,0.109542976,1.652018967
1305,0.254813936,0.301372679,0.050726133,0.066126184,-0.134342429,-0.027815018,2.049390153
1307,0.181467279,0.230332709,0.219793144,0.09392421,0.473333115,0.66071854,0.758287544
1308,0.339216151,0.232990177,0.096413844,0.133435338,0.918928844,0.287986899,0.991463565
1309,NA,NA,NA,NA,0.144291008,0.109542976,1.398511113
1310,0.50790206,0.60831421,0.588921465,0.632308959,-0.119362542,0.087703552,2.041241452
1312,0.609393311,0.348887706,0.267722296,0.146185625,0.320999105,-0.514017106,2.34520788
1315,1.077197494,0.945650764,0.151614719,0.245107577,0.507357929,0.923103553,1.089724736
1317,0.086559105,0.16738728,0.136241024,0.099219048,0.154036813,-0.00392747,0.816496581
1321,0.061383738,0.059251295,0.092858282,0.017517598,-0.119362542,0.087703552,0.240138849
1327,0.029291083,0.026231881,0.012031873,0.014364771,-0.066441902,0.470718047,1.823458253
1330,0.126818754,0.159868871,0.03516241,0.003970593,0.129311121,-0.005975593,0.763762616
1334,1.149546022,0.831826183,0.343372298,0.294558971,-0.600387054,0.162136193,1.27910559
1335,0.086114163,0.161882592,0.14482117,0.065973874,-0.737113743,-0.89224237,0.501996016
1336,0.375858026,0.11203654,0.483070589,0.030772334,-0.442723884,-0.608290332,0.742380555
1337,0.304508571,0.09421053,0.46858009,0.072408764,NA,NA,0.239356777
1342,0.074180129,0.10735226,0.074670082,0.059010782,0.125246082,-0.037323466,0.850420064
1345,0.151187718,0.195422746,0.197956863,0.075032502,0.15598239,0.224789147,0.478713554
1357,0.59146509,0.386562656,0.137133828,0.162470758,-0.19405022,-0.701969477,0.651338947
1358,0.339654246,0.124403971,0.347486808,0.190020767,-0.442723884,-0.608290332,1.584429445
1360,0.231303975,0.258495653,0.113030368,0.022385642,0.125246082,-0.037323466,0.526307895
1362,0.607578733,0.126819926,0.390493578,0.09572545,0.159270895,0.225061546,0.288675135
1364,1.052460594,0.75489949,0.418677929,0.303665777,0.301954178,-0.660883548,1.903380451
1365,0.677890399,0.499833903,0.426823804,0.162464277,-0.355001895,0.068184649,1.620185175
1366,0.270401817,0.226440271,0.165679067,0.193966612,0.041589133,-0.682450574,0.640869944
1369,0.169488047,0.123475947,0.207551169,0.104020379,0.404656054,0.131110002,0.465474668
1370,0.014088266,0.010339277,0.032329807,0.006942583,0.144291008,0.109542976,0.875595036
1372,0.251974211,0.200624013,0.320648853,0.086962233,0.379930362,0.129061879,0.62749502
1375,0.939429233,0.327694036,0.084773103,0.15500584,-0.442723884,-0.608290332,1.816590212
1376,0.739427331,0.421127889,0.175715743,0.37628162,0.172305205,0.111863499,1.28918579
1377,0.401797033,0.465176539,0.228025643,0.180443385,0.771011479,0.944942977,0.278013789
1379,0.745113302,0.041028101,0.335037252,0.141520868,-0.119362542,0.087703552,1.169045194
1394,0.242266676,0.334669353,0.235889547,0.065223891,0.903948957,0.17246833,0.313391585
1395,0.384270225,0.15413135,0.332169337,0.158754087,0.668309604,0.152949427,0.821583836
1396,0.094779218,0.084910937,0.033129636,0.02763713,-0.20301949,-0.557423556,1
1401,0.048857178,0.303856928,0.19947024,0.096584754,0.246992883,0.901536527,1.781852968
1403,NA,NA,NA,NA,-0.374046822,-0.078681794,0.758287544
1408,0.945735362,0.58175748,0.108091773,0.248988172,0.129311121,-0.005975593,0.853912564
1409,0.554073972,0.144235488,0.273801283,0.264181633,0.987605906,0.817595437,0.288675135
1413,0.478863848,0.363380091,0.268067097,0.141780949,-0.072303419,0.236890517,1.149948239
1418,0.346998672,0.21916831,0.004654721,0.094636832,0.159270895,0.225061546,0.592311855
1420,0.39700997,0.532181882,0.416376183,0.220706146,-0.04171621,0.47276617,1.00519484
1423,0.286247815,0.116226706,0.451849677,0.044247234,-0.100317615,0.234569994,0.540061725
1424,0.016683636,0.057150409,0.016031232,0.035475658,0.771011479,0.944942977,0.676446598
1425,0.243417278,0.151723468,0.32070873,0.12667854,0.041589133,-0.682450574,1.828022611
1426,0.142000231,0.037371249,0.155423308,0.077679955,0.144291008,0.109542976,0.623211727
1427,0.131159271,0.026345984,0.071409191,0.053808313,0.492378042,0.807584983,0.75
1431,0.148647166,0.061964344,0.110820201,0.035425472,0.640295407,0.150628905,0.577350269
1432,0.780318593,0.183034394,0.302670777,0.185171267,-0.355001895,0.068184649,0.877971146
